subject;predicate;object;truth_value
http://dbpedia.org/resource/Harvey_J._Alter;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine;1
http://dbpedia.org/resource/Guy_Rocher;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Order_of_Canada;1
http://dbpedia.org/resource/Frank_Wilczek;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Dirac_Medal;1
http://dbpedia.org/resource/Frank_Sargent_(scientist);http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Royal_Society_University_Research_Fellowship;1
http://dbpedia.org/resource/Francis_T._Cullen;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/American_Society_of_Criminology;1
http://dbpedia.org/resource/Edsger_W._Dijkstra;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Harry_H._Goode_Memorial_Award;1
http://dbpedia.org/resource/Douglas_Hofstadter;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/National_Book_Award;1
http://dbpedia.org/resource/Donald_Kagan;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/National_Humanities_Medal;1
http://dbpedia.org/resource/Donald_Hopkins;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/MacArthur_Fellows_Program;1
http://dbpedia.org/resource/David_MacDougall;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Royal_Anthropological_Institute_of_Great_Britain_and_Ireland;1
http://dbpedia.org/resource/David_Lee_(physicist);http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Nobel_Prize_in_Physics;1
http://dbpedia.org/resource/David_Julius;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine;1
http://dbpedia.org/resource/David_Gries;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Taylor_Booth_(mathematician);1
http://dbpedia.org/resource/David_Goodall_(botanist);http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Order_of_Australia;1
http://dbpedia.org/resource/Colin_L._Masters;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/King_Faisal_Prize;1
http://dbpedia.org/resource/Christy_Haynes;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Sloan_Research_Fellowship;1
http://dbpedia.org/resource/Avi_Wigderson;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Abel_Prize;1
http://dbpedia.org/resource/Arnall_Patz;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Presidential_Medal_of_Freedom;1
http://dbpedia.org/resource/Ardem_Patapoutian;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine;1
http://dbpedia.org/resource/Ajit_Ram_Verma;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Shanti_Swarup_Bhatnagar_Prize_for_Science_and_Technology;1
http://dbpedia.org/resource/Albert_Einstein;http://dbpedia.org/ontology/award;http://dbpedia.org/resource/Max_Planck_Medal;1
