subject;predicate;object;truth_value
http://dbpedia.org/resource/Death_to_Smoochy;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Film4_Productions;1
http://dbpedia.org/resource/Dedication_(film);http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Plum_Pictures;1
http://dbpedia.org/resource/Deep_Impact_(film);http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/David_Brown_(producer);1
http://dbpedia.org/resource/Detouring_America;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Warner_Bros._Cartoons;1
http://dbpedia.org/resource/Devil_May_Hare;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Warner_Bros._Cartoons;1
http://dbpedia.org/resource/Vampire_Circus;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Hammer_Film_Productions;1
http://dbpedia.org/resource/Vanilla_Sky;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Vinyl_Films;1
http://dbpedia.org/resource/Veeram_(2014_film);http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Vijaya_Vauhini_Studios;1
http://dbpedia.org/resource/Daffy_Rents;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/DePatie–Freleng_Enterprises;1
http://dbpedia.org/resource/Foxy_Brown_(film);http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/American_International_Pictures;1
http://dbpedia.org/resource/Garfield_Gets_Real;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Davis_Entertainment;1
http://dbpedia.org/resource/Gangotri_(film);http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures;1
http://dbpedia.org/resource/Powder_(film);http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures;1
http://dbpedia.org/resource/Good_Times_(film);http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/American_Broadcasting_Company;1
http://dbpedia.org/resource/The_Care_Bears_Movie;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/American_Greetings;1
http://dbpedia.org/resource/Annayya_(2000_film);http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Allu_Aravind;1
http://dbpedia.org/resource/Dead_Tired;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/TF1_Group;1
http://dbpedia.org/resource/Avengers:_Endgame;http://dbpedia.org/ontology/productionCompany;http://dbpedia.org/resource/Marvel_Studios;1
