subject;predicate;object;truth_value
http://dbpedia.org/resource/Danger:_Diabolik;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/American_Zoetrope;0
http://dbpedia.org/resource/Dan_in_Real_Life;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/A._O._Scott;0
http://dbpedia.org/resource/Dallas_(film);http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Clarence_Kolster;0
http://dbpedia.org/resource/Cat_Feud;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Merrie_Melodies;0
http://dbpedia.org/resource/Boys_and_Girls_(2000_film);http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Renate_Verbaan;0
http://dbpedia.org/resource/Bowery_Bugs;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Carl_Stalling;0
http://dbpedia.org/resource/Anandam;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Chandra_Mohan_(Telugu_actor);0
http://dbpedia.org/resource/Analyze_This;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Molly_Shannon;0
http://dbpedia.org/resource/An_Eastern_Westerner;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Wallace_Howe;0
http://dbpedia.org/resource/An_Angel_from_Texas;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Howard_Jackson_(composer);0
http://dbpedia.org/resource/An_Angel_at_My_Table;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Amy_Taubin;0
http://dbpedia.org/resource/An_Air_So_Pure;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Pascal_Judelewicz;0
http://dbpedia.org/resource/Amy_(2015_film);http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Darcus_Beese;0
http://dbpedia.org/resource/Amy_(1981_film);http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Seamon_Glass;0
http://dbpedia.org/resource/American_Wedding;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Amanda_Swisten;0
http://dbpedia.org/resource/American_Pie_2;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Adam_Herz;0
http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Alvin_and_the_Chipmunks;0
http://dbpedia.org/resource/Along_Came_Polly;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Danny_DeVito;0
http://dbpedia.org/resource/Along_Came_Daffy;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Virgil_Ross;0
http://dbpedia.org/resource/Almost_Famous;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Andrew_Sarris;0
http://dbpedia.org/resource/All_the_Best:_Fun_Begins;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Suraj_Jagan;0
http://dbpedia.org/resource/All_Together_(1942_film);http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Pinocchio;0
http://dbpedia.org/resource/All_Through_the_Night_(film);http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Vincent_Sherman;0
http://dbpedia.org/resource/All_About_Women;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Tsui_Hark;0
http://dbpedia.org/resource/Against_All_Odds_(1924_film);http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/William_Scott_(actor);0
http://dbpedia.org/resource/After_Your_Own_Heart;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/William_Fox_(producer);0
http://dbpedia.org/resource/Adventure_in_the_Hopfields;http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Dandy_Nichols;0
http://dbpedia.org/resource/1971_(2007_film);http://dbpedia.org/ontology/starring;http://dbpedia.org/resource/Amrit_Sagar;0
