subject;predicate;object;truth_value
http://dbpedia.org/resource/Pierre_Roubertoux;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Genetics;0
http://dbpedia.org/resource/Peter_E._Toschek;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Spectroscopy;0
http://dbpedia.org/resource/Paul_Milgrom;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Mathematics;0
http://dbpedia.org/resource/Paul_Farmer;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Mountains_Beyond_Mountains;0
http://dbpedia.org/resource/Pardis_Sabeti;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Population_genetics;0
http://dbpedia.org/resource/Norman_Rostoker;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Solid-state_physics;0
http://dbpedia.org/resource/Nikos_Logothetis;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Spectroscopy;0
http://dbpedia.org/resource/Niklaus_Wirth;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Computer_hardware;0
http://dbpedia.org/resource/Nelson_Cowan;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Neuroscience;0
http://dbpedia.org/resource/Nancy_Pedersen;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Psychology;0
http://dbpedia.org/resource/Nalini_Balbir;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Dravyasamgraha;0
http://dbpedia.org/resource/Moriba_Jah;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Space_debris;0
http://dbpedia.org/resource/Michael_Wertheimer_(psychologist);https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Psycholinguistics;0
http://dbpedia.org/resource/Michael_Cole_(psychologist);https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Cross-cultural_psychology;0
http://dbpedia.org/resource/Michael_Bulmer;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Population_genetics;0
http://dbpedia.org/resource/Megan_Schwamb;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Astronomy;0
http://dbpedia.org/resource/Maxwell_McCombs;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Mass_media;0
http://dbpedia.org/resource/Maor_Farid;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Mathematics;0
http://dbpedia.org/resource/Lewis_Wolpert;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Gerontology;0
http://dbpedia.org/resource/Leon_Kass;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Book_of_Genesis;0
http://dbpedia.org/resource/Lawrence_B._Mohr;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Public_policy;0
http://dbpedia.org/resource/Kristen_Nygaard;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Computer_program;0
http://dbpedia.org/resource/Kip_Thorne;https://dbpedia.org/ontology/academicDiscipline;http://dbpedia.org/resource/Collier's_Encyclopedia;0
