 subject;predicate;object;truth_value 
http://dbpedia.org/resource/All_at_Sea_(1935_film);http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Alex_Bryce;0
http://dbpedia.org/resource/Dan_in_Real_Life;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Alison_Sudol;0
http://dbpedia.org/resource/Uzhaippali;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Vaali_(poet);0
http://dbpedia.org/resource/Valley_of_the_Giants_(film);http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Wade_Boteler;0
http://dbpedia.org/resource/Adventure_in_the_Hopfields;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Dandy_Nichols;0
http://dbpedia.org/resource/Vampire_Circus;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/David_Prowse;0
http://dbpedia.org/resource/Danger:_Diabolik;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/American_Zoetrope;0
http://dbpedia.org/resource/Dedication_(film);http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Edward_Shearmur;0
http://dbpedia.org/resource/Against_All_Odds_(1924_film);http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/William_Scott_(actor);0
http://dbpedia.org/resource/Dead_Snow;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Stig_Frode_Henriksen;0
http://dbpedia.org/resource/Dark_Victory;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Daniel_Petrie;0
http://dbpedia.org/resource/American_Wedding;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Alyson_Hannigan;0
http://dbpedia.org/resource/Death_to_Smoochy;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Adam_Resnick;0
http://dbpedia.org/resource/Anandamanandamaye;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Srinu_Vaitla;0
http://dbpedia.org/resource/Dastak_(1996_film);http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Alka_Yagnik;0
http://dbpedia.org/resource/Dangerous_Dan_McFoo;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Virgil_Ross;0
http://dbpedia.org/resource/Demons_of_the_Mind;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Virginia_Wetherell;0
http://dbpedia.org/resource/Vacanze_di_Natale;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Carlo_Vanzina;0
http://dbpedia.org/resource/Bosko's_Knight-Mare;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Hugh_Harman;0
http://dbpedia.org/resource/Almost_Married_(1932_film);http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Violet_Heming;0
http://dbpedia.org/resource/Along_Came_Daffy;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Virgil_Ross;0
http://dbpedia.org/resource/American_Pie_2;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Alyson_Hannigan;0
http://dbpedia.org/resource/Deadly_Advice;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/George_Joseph_Smith;0
http://dbpedia.org/resource/Darling_(2015_Indian_film);http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/G._V._Prakash_Kumar;0
