subject;predicate;object;truth_value
http://dbpedia.org/resource/Caroline_and_the_Rebels;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Daniel_Ceccaldi;0
http://dbpedia.org/resource/Detouring_America;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Merrie_Melodies;0
http://dbpedia.org/resource/Dante's_Inferno:_An_Animated_Epic;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Dante_Alighieri;0
http://dbpedia.org/resource/American_Wedding;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Alyson_Hannigan;0
http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Alvin_and_the_Chipmunks;0
http://dbpedia.org/resource/Day_of_the_Dead_(2008_film);https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Ving_Rhames;0
http://dbpedia.org/resource/Dark_Passage_(film);https://dbpedia.org/ontology/director;http://dbpedia.org/resource/David_Goodis;0
http://dbpedia.org/resource/After_Your_Own_Heart;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Benjamin_H._Kline;0
http://dbpedia.org/resource/Almost_Famous;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Andrew_Sarris;0
http://dbpedia.org/resource/Cat_Feud;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Merrie_Melodies;0
http://dbpedia.org/resource/Deep_Blue_Sea_(1999_film);https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Spec_script;0
http://dbpedia.org/resource/Vasuvum_Saravananum_Onna_Padichavanga;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Varun_Parandhaman;0
http://dbpedia.org/resource/Vacanze_di_Natale;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Aurelio_De_Laurentiis;0
http://dbpedia.org/resource/Vampire_Circus;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/David_Prowse;0
http://dbpedia.org/resource/American_Pie_2;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Alyson_Hannigan;0
http://dbpedia.org/resource/Dead_Snow;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Ane_Dahl_Torp;0
http://dbpedia.org/resource/Uzhaippali;https://dbpedia.org/ontology/director;http://dbpedia.org/resource/Vaali_(poet);0
http://dbpedia.org/resource/Against_All_Odds_(1924_film);https://dbpedia.org/ontology/director;http://dbpedia.org/resource/William_Scott_(actor);0
