subject;predicate;object;truth_value
http://dbpedia.org/resource/University_School_of_Law_and_Legal_Studies;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Mahesh_Verma;0
http://dbpedia.org/resource/University_of_Rajasthan;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Vibhuti_Bhushan_Sharma;0
http://dbpedia.org/resource/University_of_Limerick;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Andrew_Quinn;0
http://dbpedia.org/resource/University_of_Calicut;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/V._P._Suhair;0
http://dbpedia.org/resource/University_of_Glasgow;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Amal_Azzudin;0
http://dbpedia.org/resource/University_of_Nottingham_Ningbo_China;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Fudan_University;0
http://dbpedia.org/resource/University_of_Hertfordshire;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Andy_Goldsworthy;0
http://dbpedia.org/resource/University_of_Malta;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Francisco_Ximénez_de_Tejada;0
http://dbpedia.org/resource/University_of_London;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Amartya_Sen;0
http://dbpedia.org/resource/University_of_the_Witwatersrand;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Alfred_Beit;0
http://dbpedia.org/resource/Symbiosis_International_University;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Maneka_Gandhi;0
http://dbpedia.org/resource/University_of_Lincoln;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Andrea_Jenkyns;0
http://dbpedia.org/resource/University_of_Mysore;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Sadhguru;0
http://dbpedia.org/resource/University_of_Technology_Malaysia;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Wahid_Omar_(vice-chancellor);0
http://dbpedia.org/resource/University_of_Sheffield;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Amy_Johnson;0
http://dbpedia.org/resource/Universiti_Sains_Malaysia;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Wan_Rosdy_Wan_Ismail;0
http://dbpedia.org/resource/Tamil_Nadu_Fisheries_University;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Pranab_Mukherjee;0
http://dbpedia.org/resource/University_of_Chester;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Walter_Winterbottom;0
http://dbpedia.org/resource/University_of_Sussex;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/David_Daiches;0
http://dbpedia.org/resource/University_of_Victoria;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Alison_Sydor;0
http://dbpedia.org/resource/University_of_Plymouth;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Andrea_Polli;0
http://dbpedia.org/resource/University_of_Allahabad;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Sanjeev_Kumar_Yadav;0
http://dbpedia.org/resource/University_of_Eswatini;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Naledi_Pandor;0
http://dbpedia.org/resource/University_of_Greenwich;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Dave_Rowntree;0
http://dbpedia.org/resource/University_of_Pretoria;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Adriaan_Nicolaas_Petrus_Pelzer;0
http://dbpedia.org/resource/Wilfrid_Laurier_University;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/David_Johnston;0
http://dbpedia.org/resource/University_of_Derby;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Devon_Malcolm;0
http://dbpedia.org/resource/University_of_East_Anglia;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/Amy_Winehouse;0
http://dbpedia.org/resource/University_of_Huddersfield;https://dbpedia.org/ontology/chancellor;http://dbpedia.org/resource/David_Blunkett;0
