subject;predicate;object;truth_value
http://dbpedia.org/resource/University_of_Jammu;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Jammu_&_Kashmir_Bank;0
http://dbpedia.org/resource/University_of_Hull;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Hull_City_Council;0
http://dbpedia.org/resource/University_of_Huddersfield;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Yorkshire_Forward;0
http://dbpedia.org/resource/University_of_Hertfordshire;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/The_Watford_UTC;0
http://dbpedia.org/resource/University_of_Helsinki;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Helsinki_Institute_for_Information_Technology;0
http://dbpedia.org/resource/University_of_Gloucestershire;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/University_of_Brighton;0
http://dbpedia.org/resource/University_of_Exeter;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/WHSmith;0
http://dbpedia.org/resource/University_of_Edinburgh;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Amnesty_International;0
http://dbpedia.org/resource/University_of_East_Anglia;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/National_Student_Survey;0
http://dbpedia.org/resource/University_of_Dundee;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Alliance_Trust;0
http://dbpedia.org/resource/University_of_Dar_es_Salaam;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Chadema;0
http://dbpedia.org/resource/University_of_Benin_(Nigeria);https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Aiteo;0
http://dbpedia.org/resource/University_of_Akureyri;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Business;0
http://dbpedia.org/resource/University_School_of_Law_and_Legal_Studies;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Guru_Gobind_Singh_Indraprastha_University;0
http://dbpedia.org/resource/Universiti_Utara_Malaysia;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Tradewinds_Plantation_Berhad;0
http://dbpedia.org/resource/Universiti_Sains_Malaysia;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Malaysian_Anti-Corruption_Commission;0
http://dbpedia.org/resource/Ulster_University_at_Coleraine;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Northern_Ireland;0
http://dbpedia.org/resource/Teesside_University;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/University_of_Cambridge;0
http://dbpedia.org/resource/Tamil_Nadu_Music_and_Fine_Arts_University;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Government_of_Tamil_Nadu;0
http://dbpedia.org/resource/Tamil_Nadu_Dr._M.G.R._Medical_University;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Chengalpattu_Medical_College;0
http://dbpedia.org/resource/St._Paul's_University_College;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/United_Church_of_Canada;0
http://dbpedia.org/resource/Population_Research_Laboratory;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Canadian_Interuniversity_Sport;0
http://dbpedia.org/resource/Pondicherry_University;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Chemistry;0
http://dbpedia.org/resource/Northern_University_of_Business_and_Technology_Khulna;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Northern_University,_Bangladesh;0
http://dbpedia.org/resource/Manonmaniam_Sundaranar_University;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Madurai_Kamaraj_University;0
http://dbpedia.org/resource/Majuli_University_of_Culture;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Majuli_College;0
http://dbpedia.org/resource/Jahangirnagar_University;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/University_of_Rajshahi;0
http://dbpedia.org/resource/Jagadguru_Ramanandacharya_Rajasthan_Sanskrit_University;https://dbpedia.org/ontology/affiliation;http://dbpedia.org/resource/Rajasthan;0
